Created At,Coordinates,Tweet,Full Name,State,City,Final State,C1,C2,C3,C4,C5,C6,C7,C8
17-04-2016 15:39,,Ogle app allows anonymous cyber bullying! terrible @IanAD57 @MrTonyMendoza @RepLindaSanchez #nlmusd @timscholefield https://t.co/24qAKqrhOM,"Upland, CA",CA,Upland,CA,-117.704483,34.086988,-117.704483,34.152304,-117.619223,34.152304,-117.619223,34.086988
17-04-2016 15:42,,"Every time Trump refers to @tedcruz as Lying Ted, it angers me greatly. It's nothing more than ugly bullying.","Raleigh, NC",NC,Raleigh,NC,-78.818343,35.715805,-78.818343,35.972158,-78.497331,35.972158,-78.497331,35.715805
17-04-2016 15:43,,my dad has @girlposts https://t.co/K4f9g6VAHI,"Omaha, NE",NE,Omaha,NE,-96.234587,41.175884,-96.234587,41.375558,-95.872275,41.375558,-95.872275,41.175884
17-04-2016 15:44,,you're a fucking bully and you don't know it,"North Las Vegas, NV",NV,North Las Vegas,NV,-115.212251,36.184836,-115.212251,36.313413,-115.054495,36.313413,-115.054495,36.184836
17-04-2016 15:46,,@RiverIsisPetal @alkapranos women tend to bash/bully ea other more outta jealousy or vindictiveness or both more often then men imho.,"Petaluma, CA",CA,Petaluma,CA,-122.682383,38.205307,-122.682383,38.283601,-122.584356,38.283601,-122.584356,38.205307
17-04-2016 15:47,,@GlennaOn10 FIU comes across as a bully they knew what the lease was and wasn't the fair there first?,"Ives Estates, FL",FL,Ives Estates,FL,-80.199715,25.947387,-80.199715,25.973778,-80.16523,25.973778,-80.16523,25.947387
17-04-2016 15:49,,I was supposed to be on the clock at 8 but my boss is a retard and can't get to work on time so I can't even get inside 🙄🙄🙄,"Portland, OR",OR,Portland,OR,-122.790065,45.421863,-122.790065,45.650941,-122.471751,45.650941,-122.471751,45.421863
17-04-2016 15:51,,T is such a bully to me I break my heart 💔😪😒,"Taylor, MI",MI,Taylor,MI,-83.308978,42.181294,-83.308978,42.269861,-83.228111,42.269861,-83.228111,42.181294
17-04-2016 16:05,"{u'type': u'Point', u'coordinates': [-77.04346244, 38.90607255]}","I'm at Teddy &amp; The Bully Bar - @teddybullydc in Washington, DC https://t.co/PcFatNsTCp","Washington, DC",DC,Washington,DC,-77.119401,38.801826,-77.119401,38.99538,-76.909396,38.99538,-76.909396,38.801826
17-04-2016 16:08,,Dasia gonn reply to my picture from my page she a retard I swear,"Parkville, MD",MD,Parkville,MD,-76.58223,39.371566,-76.58223,39.402079,-76.520095,39.402079,-76.520095,39.371566
17-04-2016 16:15,,Xanax is short for retard if I'm not mistaken?,"North Carolina, USA",USA,North Carolina,North Carolina,-84.321948,33.752879,-84.321948,36.588118,-75.40012,36.588118,-75.40012,33.752879
17-04-2016 16:16,,"Clinton's lead her to the pastor, alone! Sad &amp; shameful! https://t.co/vj9BcsFbGi","Thousand Oaks, CA",CA,Thousand Oaks,CA,-119.061758,34.126875,-119.061758,34.250081,-118.776015,34.250081,-118.776015,34.126875
17-04-2016 16:17,,happiiii birthhday to the craziest girl ik😂😂 @ElenaAnne1 ly even tho u bully me💗 https://t.co/yZi2d7eJeO,"East Garden City, NY",NY,East Garden City,NY,-73.617232,40.712873,-73.617232,40.747586,-73.580488,40.747586,-73.580488,40.712873
17-04-2016 16:17,,@emma_dassele_ @Ta_Beast117 THIS IS BULLYING,"Frederick, MD",MD,Frederick,MD,-77.476711,39.369128,-77.476711,39.494945,-77.359293,39.494945,-77.359293,39.369128
17-04-2016 16:18,,@G_Roll @MonicaLewinsky after a full read I went back and tweeted that too. I really respect her anti-bullying crusade,"West Hollywood, CA",CA,West Hollywood,CA,-118.395904,34.075963,-118.395904,34.098056,-118.343386,34.098056,-118.343386,34.075963
17-04-2016 16:18,,Bullying isn't cool .... It make people kill themselves,"Virginia, USA",USA,Virginia,Virginia,-83.67529,36.540739,-83.67529,39.466012,-75.16644,39.466012,-75.16644,36.540739
