2016-04-15 04:55:37,,@Elizabethzz2 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/6ReWHNmDfg,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:58:01,,@TonyThePilot_ Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/qrCz2S914I,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:59:39,,@CynthiaLIVE Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/4K0HLqki0X,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:00:05,,@mdemagazine Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/J6kPaQWUK2,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:00:23,,@BellaRoseFandP Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/ZpMzcbMm1D,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:00:40,,I freed Jensen the efrit. He has his own people now. And there is crappimerovon trying to bully him,Twitter for iPad,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/42a391fa59aedee2.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-120.874315, 35.3408], [-120.874315, 35.415345], [-120.817763, 35.415345], [-120.817763, 35.3408]]]), full_name=u'Morro Bay, CA', attributes={}, id=u'42a391fa59aedee2', name=u'Morro Bay')",en
2016-04-15 05:00:50,,@ubin03 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/U2te6cSNND,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:01:07,,@batmanwwe342 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/Aw6uJKkp6y,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:01:11,,yo mr bully help me please i'm flesh and blood accept me please,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'BR', url=u'https://api.twitter.com/1.1/geo/id/23299615a880d29d.json', country=u'Brasil', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-44.441517, -2.800361], [-44.441517, -2.45821], [-44.163584, -2.45821], [-44.163584, -2.800361]]]), full_name=u'S\xe3o Lu\xeds, Brazil', attributes={}, id=u'23299615a880d29d', name=u'S\xe3o Lu\xeds')",en
2016-04-15 05:01:19,,"hey mr bully i don't know what to do, my mind it can't explain what I did to you",Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'BR', url=u'https://api.twitter.com/1.1/geo/id/23299615a880d29d.json', country=u'Brasil', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-44.441517, -2.800361], [-44.441517, -2.45821], [-44.163584, -2.45821], [-44.163584, -2.800361]]]), full_name=u'S\xe3o Lu\xeds, Brazil', attributes={}, id=u'23299615a880d29d', name=u'S\xe3o Lu\xeds')",en
